,Action_ID,Video_ID,label,path,colab_path,length,sample_rate,is_original
1005,a018,0085C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0085C/0085C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0085C/0085C.ogg,3.66,44100,True
1006,a018,0086C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0086C/0086C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0086C/0086C.ogg,3.93,44100,True
1007,a018,0087C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0087C/0087C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0087C/0087C.ogg,3.76,44100,True
1008,a018,0088C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0088C/0088C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0088C/0088C.ogg,3.93,44100,True
1009,a018,0089C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0089C/0089C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0089C/0089C.ogg,3.66,44100,True
1010,a018,0090C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0090C/0090C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0090C/0090C.ogg,3.66,44100,True
1011,a018,0091C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0091C/0091C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0091C/0091C.ogg,4.9,44100,True
1012,a018,0092C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0092C/0092C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0092C/0092C.ogg,4.86,44100,True
1013,a018,0093C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0093C/0093C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0093C/0093C.ogg,4.559977324263039,44100,True
1014,a018,0094C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0094C/0094C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0094C/0094C.ogg,4.559977324263039,44100,True
1015,a018,0095C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0095C/0095C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0095C/0095C.ogg,4.2,44100,True
1016,a018,0096C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0096C/0096C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0096C/0096C.ogg,3.56,44100,True
1017,a018,0097C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0097C/0097C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0097C/0097C.ogg,3.6,44100,True
1018,a018,0098C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0098C/0098C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0098C/0098C.ogg,4.76,44100,True
1019,a018,0099C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0099C/0099C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0099C/0099C.ogg,4.099977324263039,44100,True
1020,a018,0100C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0100C/0100C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0100C/0100C.ogg,4.96,44100,True
1021,a018,0101C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0101C/0101C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0101C/0101C.ogg,4.66,44100,True
1022,a018,0102C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0102C/0102C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0102C/0102C.ogg,4.559977324263039,44100,True
1023,a018,0103C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0103C/0103C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0103C/0103C.ogg,3.83,44100,True
1024,a018,0104C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0104C/0104C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0104C/0104C.ogg,3.73,44100,True
1025,a018,0105C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0105C/0105C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0105C/0105C.ogg,4.099977324263039,44100,True
1026,a018,0106C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0106C/0106C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0106C/0106C.ogg,4.66,44100,True
1027,a018,0107C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0107C/0107C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0107C/0107C.ogg,4.23,44100,True
1028,a018,0108C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0108C/0108C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0108C/0108C.ogg,4.3,44100,True
1029,a018,0109C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0109C/0109C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0109C/0109C.ogg,4.36,44100,True
1030,a018,0110C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0110C/0110C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0110C/0110C.ogg,4.53,44100,True
1031,a018,0111C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0111C/0111C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0111C/0111C.ogg,5.46,44100,True
1032,a018,0112C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0112C/0112C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0112C/0112C.ogg,7.39,44100,True
1033,a018,0113C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0113C/0113C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0113C/0113C.ogg,6.06,44100,True
1034,a018,0114C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0114C/0114C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0114C/0114C.ogg,5.33,44100,True
1035,a018,0115C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0115C/0115C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0115C/0115C.ogg,5.26,44100,True
1036,a018,0116C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0116C/0116C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0116C/0116C.ogg,6.46,44100,True
1037,a018,0117C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0117C/0117C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0117C/0117C.ogg,5.7,44100,True
1038,a018,0118C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0118C/0118C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0118C/0118C.ogg,6.9,44100,True
1039,a018,0119C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0119C/0119C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0119C/0119C.ogg,8.59,44100,True
1040,a018,0120C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0120C/0120C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0120C/0120C.ogg,8.26,44100,True
1041,a018,0121C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0121C/0121C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0121C/0121C.ogg,8.49,44100,True
1042,a018,0122C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0122C/0122C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0122C/0122C.ogg,8.09,44100,True
1043,a018,0123C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0123C/0123C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0123C/0123C.ogg,7.53,44100,True
1044,a018,0124C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0124C/0124C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0124C/0124C.ogg,7.29,44100,True
1045,a018,0125C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0125C/0125C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0125C/0125C.ogg,7.93,44100,True
1046,a018,0126C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0126C/0126C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0126C/0126C.ogg,7.36,44100,True
1047,a018,0127C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0127C/0127C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0127C/0127C.ogg,5.13,44100,True
1048,a018,0128C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0128C/0128C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0128C/0128C.ogg,4.73,44100,True
1049,a018,0129C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0129C/0129C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0129C/0129C.ogg,5.03,44100,True
1050,a018,0130C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0130C/0130C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0130C/0130C.ogg,4.7,44100,True
1051,a018,0131C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0131C/0131C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0131C/0131C.ogg,4.5,44100,True
1052,a018,0132C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0132C/0132C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0132C/0132C.ogg,5.16,44100,True
1053,a018,0133C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0133C/0133C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0133C/0133C.ogg,4.059977324263039,44100,True
1054,a018,0134C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0134C/0134C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0134C/0134C.ogg,4.63,44100,True
1055,a018,0135C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0135C/0135C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0135C/0135C.ogg,4.53,44100,True
1056,a018,0136C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0136C/0136C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0136C/0136C.ogg,4.53,44100,True
1057,a018,0137C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0137C/0137C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0137C/0137C.ogg,3.76,44100,True
1058,a018,0138C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0138C/0138C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0138C/0138C.ogg,4.23,44100,True
1059,a018,0139C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0139C/0139C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0139C/0139C.ogg,4.16,44100,True
1060,a018,0140C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0140C/0140C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0140C/0140C.ogg,3.83,44100,True
1061,a018,0141C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0141C/0141C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0141C/0141C.ogg,4.3,44100,True
1062,a018,0142C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0142C/0142C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0142C/0142C.ogg,3.73,44100,True
1063,a018,0143C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0143C/0143C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0143C/0143C.ogg,3.56,44100,True
1064,a018,0144C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0144C/0144C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0144C/0144C.ogg,3.93,44100,True
1065,a018,0145C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0145C/0145C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0145C/0145C.ogg,4.66,44100,True
1066,a018,0146C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0146C/0146C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0146C/0146C.ogg,4.0,44100,True
1067,a018,0147C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0147C/0147C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0147C/0147C.ogg,4.599977324263039,44100,True
1068,a018,0148C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0148C/0148C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0148C/0148C.ogg,4.73,44100,True
1069,a018,0149C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0149C/0149C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0149C/0149C.ogg,4.4,44100,True
1070,a018,0150C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0150C/0150C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0150C/0150C.ogg,3.86,44100,True
1071,a018,0151C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0151C/0151C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0151C/0151C.ogg,3.9,44100,True
1072,a018,0152C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0152C/0152C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0152C/0152C.ogg,3.73,44100,True
1073,a018,0153C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0153C/0153C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0153C/0153C.ogg,3.7,44100,True
1074,a018,0154C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0154C/0154C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0154C/0154C.ogg,3.8,44100,True
1075,a018,0155C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0155C/0155C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0155C/0155C.ogg,4.93,44100,True
1076,a018,0156C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0156C/0156C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0156C/0156C.ogg,3.8,44100,True
1077,a018,0157C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0157C/0157C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0157C/0157C.ogg,4.46,44100,True
1078,a018,0158C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0158C/0158C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0158C/0158C.ogg,4.599977324263039,44100,True
1079,a018,0159C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0159C/0159C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0159C/0159C.ogg,4.099977324263039,44100,True
1080,a018,0160C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0160C/0160C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0160C/0160C.ogg,6.6,44100,True
1081,a018,0161C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0161C/0161C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0161C/0161C.ogg,5.95,44100,True
1082,a018,0162C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0162C/0162C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0162C/0162C.ogg,5.04,44100,True
1083,a018,0163C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0163C/0163C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0163C/0163C.ogg,5.95,44100,True
1084,a018,0164C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0164C/0164C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0164C/0164C.ogg,5.0199773242630386,44100,True
1085,a018,0165C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0165C/0165C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0165C/0165C.ogg,5.0199773242630386,44100,True
1086,a018,0166C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0166C/0166C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0166C/0166C.ogg,5.01,44100,True
1087,a018,0167C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0167C/0167C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0167C/0167C.ogg,5.95,44100,True
1088,a018,0168C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0168C/0168C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0168C/0168C.ogg,5.72,44100,True
1089,a018,0169C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0169C/0169C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0169C/0169C.ogg,5.4,44100,True
1090,a018,0170C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0170C/0170C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0170C/0170C.ogg,5.78,44100,True
1091,a018,0171C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0171C/0171C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0171C/0171C.ogg,5.78,44100,True
1092,a018,0172C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0172C/0172C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0172C/0172C.ogg,5.349977324263039,44100,True
1093,a018,0173C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0173C/0173C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0173C/0173C.ogg,5.349977324263039,44100,True
1094,a018,0174C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0174C/0174C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0174C/0174C.ogg,5.78,44100,True
1095,a018,0175C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0175C/0175C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0175C/0175C.ogg,5.48,44100,True
1096,a018,0176C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0176C/0176C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0176C/0176C.ogg,5.4,44100,True
1097,a018,0177C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0177C/0177C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0177C/0177C.ogg,5.4,44100,True
1098,a018,0178C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0178C/0178C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0178C/0178C.ogg,5.53,44100,True
1099,a018,0179C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0179C/0179C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0179C/0179C.ogg,5.55,44100,True
1100,a018,0180C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0180C/0180C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0180C/0180C.ogg,5.53,44100,True
1101,a018,0181C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0181C/0181C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0181C/0181C.ogg,5.78,44100,True
1102,a018,0182C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0182C/0182C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0182C/0182C.ogg,5.46,44100,True
1103,a018,0183C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0183C/0183C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0183C/0183C.ogg,5.72,44100,True
1104,a018,0184C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0184C/0184C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0184C/0184C.ogg,5.46,44100,True
1105,a018,0185C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0185C/0185C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0185C/0185C.ogg,5.78,44100,True
1106,a018,0186C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0186C/0186C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0186C/0186C.ogg,5.76,44100,True
1107,a018,0187C,washing_face,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0187C/0187C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a018/0187C/0187C.ogg,5.46,44100,True
