,Action_ID,Video_ID,label,place,person,action,is_original,wakati
4350,a033,0052Y,gardening,屋外,青い服を着た男性,穴を掘っている,True,穴 を 掘って いる
4351,a033,0226Y,gardening,屋外,白色のタンクトップにグレーの半ズボンを履いた男性,立って機械で畑を耕している,True,立って 機械 で 畑 を 耕して いる
4352,a033,0751X,gardening,屋外,縞模様の服を着た人,畑に肥料を撒いている,True,畑 に 肥料 を 撒いて いる
4353,a033,0809X,gardening,屋外,ピンク色のズボンをはいた女性,こちらに向かって話をしている,True,こちら に 向かって 話 を して いる
4354,a033,0462Y,gardening,とうもろこし畑,紺のティーシャツを着た女性,とうもろこしを収穫している,True,とうもろこし を 収穫 して いる
4355,a033,0313Y,gardening,屋外,オレンジのパーカを着た男性,土を入れた,True,土 を 入れた
4356,a033,0807X,gardening,木の塀のある屋外,ピンクのパンツを履いた女性,土を地面に移している,True,土 を 地面 に 移して いる
4357,a033,0516Y,gardening,昼間の畑,白い半袖を着た男性,耕運機を使って作業している,True,耕運機 を 使って 作業 して いる
4358,a033,0878X,gardening,昼間の畑,作業着の男性,作物の苗を手に持って話している,True,作物 の 苗 を 手 に 持って 話して いる
4359,a033,0148Y,gardening,晴れた屋外,赤いティーシャツの男性,枠で囲ってある畑に土を入れている,True,枠 で 囲って ある 畑 に 土 を 入れて いる
4360,a033,0319Y,gardening,屋外,職人,造園をしている,True,造園 を して いる
4361,a033,0716X,gardening,屋外,黒い服を着た男性,脚立に乗って木を切っている,True,脚立 に 乗って 木 を 切って いる
4362,a033,0211Y,gardening,屋外,複数の人,造園している,True,造園 して いる
4363,a033,0205Y,gardening,柵に囲まれた菜園用の広場,紺色の帽子をかぶった男性,茶色いセルトレーを運んでいる,True,茶色い セルトレー を 運んで いる
4364,a033,0684X,gardening,屋外,水色の服の男性,植物を剪定している,True,植物 を 剪定 して いる
4365,a033,0388Y,gardening,地面が土の屋外,緑の服を着た男性,寸法を測っている,True,寸法 を 測って いる
4366,a033,0018Y,gardening,家の前の屋外,白いティーシャツとハーフパンツをはいて、サングラスをかけた男性,歩いてきて、下に置いてあった木材を拾った,True,歩いて きて 、 下 に 置いて あった 木材 を 拾った
4367,a033,0085Y,gardening,芝生や木が生えた庭,白いティーシャツと黒いパンツを着て、サングラスをかけた女性,柄の長いシャベルで土を掘っている,True,柄 の 長い シャベル で 土 を 掘って いる
4368,a033,0867X,gardening,屋外,ジーンズを履いた男性,落ち葉を撒いている,True,落ち葉 を 撒いて いる
4369,a033,0046Y,gardening,屋外,エプロンをした男性,しゃがみながら持っている葉の茎をボウルの中の水につけた,True,しゃがみ ながら 持って いる 葉 の 茎 を ボウル の 中 の 水 に つけた
4370,a033,0450Y,gardening,室内,人,ポットに土を入れている,True,ポット に 土 を 入れて いる
4371,a033,0142Y,gardening,草が生えて岩のある屋外,ひげを生やしたオレンジのティーシャツとデニムの短パンの男性,畑に植物を植えている,True,畑 に 植物 を 植えて いる
4372,a033,0033Y,gardening,木の生い茂った屋外,縞模様の服にグレーのズボンを履いた男性,立って機械を使って畑を耕している,True,立って 機械 を 使って 畑 を 耕して いる
4373,a033,0442Y,gardening,畑,男性,機械を押しながら土の上を歩いている,True,機械 を 押し ながら 土 の 上 を 歩いて いる
4374,a033,0516Y,gardening,屋外,男性,畑の上を機械を押しながら歩いている,True,畑 の 上 を 機械 を 押し ながら 歩いて いる
4375,a033,0480Y,gardening,木が生えている屋外,緑色の服を着た男性,スコップを鉢の中に入れている,True,スコップ を 鉢 の 中 に 入れて いる
4376,a033,0471Y,gardening,木の植えてある屋外,紺の服を着た男性,座って土を手でならしている,True,座って 土 を 手 で ならして いる
4377,a033,0234Y,gardening,昼間の屋外,長靴を履いた人,機械で土を掘り返している,True,機械 で 土 を 掘り 返して いる
4378,a033,0675X,gardening,室内,人,苗ポットを触っている,True,苗 ポット を 触って いる
4379,a033,0403Y,gardening,家庭菜園,明るい色の服を着た女性,指を指している,True,指 を 指して いる
4380,a033,0307Y,gardening,昼間の畑,白いノースリーブを着た男性,耕運機で畑を掘り返している,True,耕運機 で 畑 を 掘り 返して いる
4381,a033,0414Y,gardening,晴れた屋外,長靴をはいた人,枠で囲まれた畑に土を入れている,True,枠 で 囲ま れた 畑 に 土 を 入れて いる
4382,a033,0202Y,gardening,畑,ティーシャツ長ズボンを履いた人,機械を使いながら農作業をしている,True,機械 を 使い ながら 農 作業 を して いる
4383,a033,0485Y,gardening,屋外,人,大きな石の下にスコップを棒を入れている,True,大きな 石 の 下 に スコップ を 棒 を 入れて いる
4384,a033,0858X,gardening,屋内,男性,植木鉢を持ちながら話している,True,植木鉢 を 持ち ながら 話して いる
4385,a033,0016Y,gardening,屋外,白い服の男性,畑作業をしている,True,畑作 業 を して いる
4386,a033,0860X,gardening,屋外,黒い服を着た男性,木を整えている,True,木 を 整えて いる
4387,a033,0752X,gardening,建物の前の広場,長靴をはいた2人の子供,砂利に撒かれた砂を鍬で慣らしている,True,砂利 に 撒か れた 砂 を 鍬 で 慣らして いる
4388,a033,0738X,gardening,屋外,グレーの服を着て、軍手をしている男性,花壇に、苗を植えている,True,花壇 に 、 苗 を 植えて いる
4389,a033,0473Y,gardening,ビニールハウス,赤い服を着た年配の女性,畑で野菜について説明している,True,畑 で 野菜 に ついて 説明 して いる
4390,a033,0007Y,gardening,ミニ畑がある明るい屋外,青いズボンをはいた男の子,茶色い器の水を緑色のバッグの中に入れている,True,茶色い 器 の 水 を 緑色 の バッグ の 中 に 入れて いる
4391,a033,0126Y,gardening,囲いの中に野菜が植えられている屋外,緑色の半袖ティーシャツを着てジーンズをはいた男性,スコップで地面を掘り返している,True,スコップ で 地面 を 掘り 返して いる
4392,a033,0387Y,gardening,晴れた屋外,タンクトップを着た男性,植木鉢の手入れをしている,True,植木鉢 の 手入れ を して いる
4393,a033,0341Y,gardening,昼間の畑,半袖を着た男性,耕運機で土を掘り起こしている,True,耕運機 で 土 を 掘り起こして いる
4394,a033,0432Y,gardening,ミニ畑がある明るい屋外,青いティーシャツを着た男性,茶色いパネルを地面に埋め込んでいる,True,茶色い パネル を 地面 に 埋め 込んで いる
4395,a033,0354Y,gardening,木の壁がある屋外,茶色のサングラスをしている白いタンクトップとジーパンの女性,木の桶に顔を向けて話をしている,True,木 の 桶 に 顔 を 向けて 話 を して いる
4396,a033,0041Y,gardening,屋外,白い服の男性,バケツの中のものを洗っている,True,バケツ の 中 の もの を 洗って いる
4397,a033,0723X,gardening,草が生えた木陰,帽子をかぶってティーシャツを着た男性,植物を持ってしゃべっている,True,植物 を 持って しゃべって いる
4398,a033,0219Y,gardening,屋外,黄色いティーシャツを着た男性,苗をポットから出した,True,苗 を ポット から 出した
4399,a033,0766X,gardening,屋外,チェックの服を着た男性,説明をしている,True,説明 を して いる
4400,a033,0057Y,gardening,草が生えている屋外,頭に白いタオルを巻いた男性,岩を転がしている,True,岩 を 転がして いる
4401,a033,0027Y,gardening,屋外,青い服を着た男の子,木材を持ち上げている,True,木材 を 持ち 上げて いる
4402,a033,0326Y,gardening,屋外,黒い服を着た男性,芝をつついている,True,芝 を つついて いる
4403,a033,0093Y,gardening,屋外,作業着姿の人,工事をしている,True,工事 を して いる
4404,a033,0351Y,gardening,屋外,人,植木に水を与えている,True,植木 に 水 を 与えて いる
4405,a033,0004Y,gardening,中庭,タンクトップを着た男性,植木鉢に土を盛っている,True,植木鉢 に 土 を 盛って いる
4406,a033,0760X,gardening,木が生えている屋外,ボーダー柄の服を着た男性,しゃがんで喋っている,True,しゃがんで 喋って いる
4407,a033,0188Y,gardening,屋外,黒い服の男性,何かを掘り起こしている,True,何 か を 掘り起こして いる
4408,a033,0751X,gardening,昼間の屋外,数人の人達,畑で作業している,True,畑 で 作業 して いる
4409,a033,0680X,gardening,盆栽や植木のある屋外,シャツにエプロンを着た男性,植木の剪定を説明している,True,植木 の 剪定 を 説明 して いる
4410,a033,0079Y,gardening,レンガが敷き詰められたお店の前の通路,紫色の作業着を着た女性,一輪車で伐採した木を運んでいる,True,一輪車 で 伐採 した 木 を 運んで いる
4411,a033,0030Y,gardening,草木が生い茂った明るい屋外,ボーダー柄のポロシャツを着た男性,耕運機で土ぼこりを立てながら地面を耕している,True,耕運機 で 土ぼこり を 立て ながら 地面 を 耕して いる
4412,a033,0890X,gardening,屋外,上半身裸の男性,庭に種を植えている,True,庭 に 種 を 植えて いる
4413,a033,0125Y,gardening,屋外,金髪の女性,板を打ち付けている,True,板 を 打ち 付けて いる
4414,a033,0880X,gardening,木が生えている屋外,赤い服を着た男性,草をスコップでかき分けている,True,草 を スコップ で かき分けて いる
4415,a033,0781X,gardening,屋外,白髪の男性,野菜を育てている,True,野菜 を 育てて いる
4416,a033,0011Y,gardening,屋外,ピンクの服を着た女性,枯れ草を刈っている,True,枯れ 草 を 刈って いる
4417,a033,0902X,gardening,草が生えている屋外,白い服を着た男性,カップに何かを注いでいる,True,カップ に 何 か を 注いで いる
4418,a033,0037Y,gardening,屋外,タオルを巻いた男性,岩を運んでいる,True,岩 を 運んで いる
4419,a033,0208Y,gardening,屋外,ピンクの服を着た女性,ガーデンニングをしている,True,ガーデン ニング を して いる
4420,a033,0178Y,gardening,白い家が建っている屋外,カーゴパンツをはいて黒い長靴を履いた男性,耕運機を片手で操作している,True,耕運機 を 片手 で 操作 して いる
4421,a033,0480Y,gardening,屋外,男性,鉢を作っている,True,鉢 を 作って いる
4422,a033,0479Y,gardening,柵に囲まれた畑,黄色いティーシャツを着た男性,植物や土の手入れをしている,True,植物 や 土 の 手入れ を して いる
4423,a033,0330Y,gardening,ビニールハウスの中,帽子を被って眼鏡をかけた金髪の女性,植物を掲げて話している,True,植物 を 掲げて 話して いる
4424,a033,0238Y,gardening,家の前の畑,白いシャツを着て帽子をかぶった男性,トラクターに乗って運転している,True,トラクター に 乗って 運転 して いる
4425,a033,0419Y,gardening,屋外,緑色の上着を着た男性,手で何かを触っている,True,手 で 何 か を 触って いる
4426,a033,0745X,gardening,木の生えている屋外,白いワイシャツの男性,剪定ばさみで木の剪定をしている,True,剪定 ばさみ で 木 の 剪定 を して いる
4427,a033,0815X,gardening,庭,ピンクのズボンをはいた女性,地面に膝をついている,True,地面 に 膝 を ついて いる
4428,a033,0151Y,gardening,野外,グレーの半袖を着た男性,草を掻き分けて歩いている,True,草 を 掻き分けて 歩いて いる
4429,a033,0334Y,gardening,竹が生えている屋外,青い服を着た女性,鉈で竹を切っている,True,鉈 で 竹 を 切って いる
4430,a033,0466Y,gardening,ビニールハウス,赤い上着を着た女性,苗を持って話している,True,苗 を 持って 話して いる
4431,a033,0690X,gardening,植物の陳列されているお店,グレーのティーシャツを着た人,植物の根に糸を巻いている,True,植物 の 根 に 糸 を 巻いて いる
4432,a033,0707X,gardening,木が生えている屋外,グレーの服を着た男の子,何かを持って歩いている,True,何 か を 持って 歩いて いる
4433,a033,0036Y,gardening,屋外,青いティーシャツを着た男性,ホースから水を出している,True,ホース から 水 を 出して いる
4434,a033,0051Y,gardening,屋外,緑のエプロンをした男性,座って植物の茎をハサミで切っている,True,座って 植物 の 茎 を ハサミ で 切って いる
4435,a033,0002Y,gardening,大きなスコップが置いてある、野菜が生えている庭,青いティーシャツを着たカーリーヘアの小さな男の子,スコップを手に持って作業をしている,True,スコップ を 手 に 持って 作業 を して いる
4436,a033,0295Y,gardening,ビニールハウスの中,赤い服を着た女性,植物をさわって話している,True,植物 を さわって 話して いる
4437,a033,0768X,gardening,屋外,チェックのシャツを着て、水色のズボンを履いている男性,花壇の下の土をならしている,True,花壇 の 下 の 土 を ならして いる
4438,a033,0488Y,gardening,屋外,人,特殊な乗り物を操作している,True,特殊な 乗り物 を 操作 して いる
4439,a033,0479Y,gardening,屋内,黒いタンクトップの女性,インタービューに応えている,True,インター ビュー に 応えて いる
4440,a033,0785X,gardening,畑,老人,草を引いている,True,草 を 引いて いる
4441,a033,0914X,gardening,ベージュ色の柵が設置されている庭,紺色の半そでの服を着た男性,しゃがんでレンガを拭いている,True,しゃがんで レンガ を 拭いて いる
4442,a033,0765X,gardening,樹木が生えた明るい住宅地,黄緑色のポロシャツを着た男性,ドアの形の板を運んでいる,True,ドア の 形 の 板 を 運んで いる
4443,a033,0916X,gardening,白い塀に囲まれた庭,ポロシャツを着た2人の男性,花壇の周りにサンドストーンを設置している,True,花壇 の 周り に サンド ストーン を 設置 して いる
4444,a033,0440Y,gardening,草が生い茂った明るい広場,黒いシャツを着た男性,草刈り機で草を刈り取っている,True,草刈り 機 で 草 を 刈り 取って いる
4445,a033,0901X,gardening,花壇のある屋外,眼鏡をかけた白いティーシャツとジーンズの人,鉢植えに水をやっている,True,鉢植え に 水 を やって いる
4446,a033,0061Y,gardening,屋外,黄緑色の半袖シャツにベージュの半ズボンを履いた男性,立って歩きながら機械を使って土を耕している,True,立って 歩き ながら 機械 を 使って 土 を 耕して いる
4447,a033,0430Y,gardening,屋外,オレンジのサングラスをして黒いジャンバーを着た男性,木の枝を剪定している,True,木 の 枝 を 剪定 して いる
4448,a033,0299Y,gardening,屋外,ゴム手袋をした人,植木鉢の中に土を入れている,True,植木鉢 の 中 に 土 を 入れて いる
4449,a033,0708X,gardening,屋外,男性,しゃがんで地面を触っている,True,しゃがんで 地面 を 触って いる
4450,a033,0220Y,gardening,屋外,白いティーシャツの男性,畑に立って話している,True,畑 に 立って 話して いる
4451,a033,0887X,gardening,屋外,金髪の女性,カメラに向かって話している,True,カメラ に 向かって 話して いる
4452,a033,0133Y,gardening,原っぱ,黒いティーシャツを着た男性,地面に刺している,True,地面 に 刺して いる
4453,a033,0310Y,gardening,背の低い木が生えた屋外,白い服を着た裸足の男性,機械を持って土を掘っている,True,機械 を 持って 土 を 掘って いる
4454,a033,0003Y,gardening,屋外,人,カートでぐるぐる回っている,True,カート で ぐるぐる 回って いる
4455,a033,0189Y,gardening,沢山の木が生えた場所,ネイビーの服を着て手袋をつけた男性,話をしながら枝を切っている,True,話 を し ながら 枝 を 切って いる
4456,a033,0774X,gardening,植物が沢山生えた屋外,青い服に白いパンツを履いた女性,座って食べ物を食べている,True,座って 食べ物 を 食べて いる
4457,a033,0044Y,gardening,屋外,人,レンガを置いている,True,レンガ を 置いて いる
4458,a033,0338Y,gardening,草が生えている屋外,黒い服を着た男性,草を触っている,True,草 を 触って いる
4459,a033,0088Y,gardening,庭,人,棒を使って大きな石を動かしている,True,棒 を 使って 大きな 石 を 動かして いる
4460,a033,0347Y,gardening,木と芝生のある屋外,グレーと黒の縞模様の服を着た男性,立って芝刈りをしている,True,立って 芝刈り を して いる
4461,a033,0224Y,gardening,屋外,白いサンバイザーを付け黒い服を着た人,庭のオブジェをいじっている,True,庭 の オブジェ を いじって いる
4462,a033,0820X,gardening,木や植物が沢山生えた屋外,ボーダーの服を着た髪の長い女性,カゴに入った植物を運んでいる,True,カゴ に 入った 植物 を 運んで いる
4463,a033,0197Y,gardening,ビニールがないハウス,オレンジの服を着た男性,鉢に水をやっている,True,鉢 に 水 を やって いる
4464,a033,0749X,gardening,植物のある屋外,オレンジ色の服を着た女性,しゃがんで男性と話している,True,しゃがんで 男性 と 話して いる
4465,a033,0165Y,gardening,植物の並んだ屋内,ピンクの服を着た女性,植物の茎をハサミで切っている,True,植物 の 茎 を ハサミ で 切って いる
4466,a033,0461Y,gardening,屋外,蛍光黄色の服を着た男性,ロープを引いている,True,ロープ を 引いて いる
4467,a033,0068Y,gardening,花壇のある庭,青い服を着た男の子,木の板を持っている,True,木 の 板 を 持って いる
4468,a033,0363Y,gardening,木が生えている屋外,黒い服を着た女性,何かを持っている,True,何 か を 持って いる
4469,a033,0849X,gardening,屋外,ロングヘアの女性,土の上で苗を持っている,True,土 の 上 で 苗 を 持って いる
4470,a033,0903X,gardening,屋外,白い服を着た男性,水を注いでいる,True,水 を 注いで いる
4471,a033,0371Y,gardening,屋外の花壇,紺のパンツを履いた女性,ジョウロで花に水をあげている,True,ジョウロ で 花に水 を あげて いる
4472,a033,0043Y,gardening,屋外,フード付きの青い服を着た人,草刈機を運転している,True,草刈 機 を 運転 して いる
4473,a033,0864X,gardening,柵のある屋外,帽子をかぶって灰色の服を着た男性,ハサミで植えられたレタスを切っている,True,ハサミ で 植え られた レタス を 切って いる
4474,a033,0008Y,gardening,屋外の花壇,白いシャツを着た男性,苗を土の上に並べている,True,苗 を 土 の 上 に 並べて いる
4475,a033,0389Y,gardening,畑,白いトレーナーを着た男性,耕運機を使って畑の土を耕している,True,耕運機 を 使って 畑 の 土 を 耕して いる
4476,a033,0400Y,gardening,畑,グレーのティーシャツを着た男性,鍬を使って畑の土を耕している,True,鍬 を 使って 畑 の 土 を 耕して いる
4477,a033,0798X,gardening,屋外,ピンクのズボンをはいた女性,ガーデニングしている,True,ガーデニング して いる
4478,a033,0284Y,gardening,ビニールハウスの中,赤い服を着て、ピンクの帽子を被っている女性,土に植わっている苗を見ながら、話をしている,True,土 に 植わって いる 苗 を 見 ながら 、 話 を して いる
4479,a033,0159Y,gardening,屋外,青い服を着た男性,芝生を手入れしている,True,芝生 を 手入れ して いる
4480,a033,0747X,gardening,屋外,白い服を着た黒髪の男性,ハサミで植物を丸い形に刈っている,True,ハサミ で 植物 を 丸い 形 に 刈って いる
4481,a033,0892X,gardening,切り株が置いてある屋外,青い服を着て眼鏡をかけた男性,穴に壺をあてがっている,True,穴 に 壺 を あてがって いる
4482,a033,0669X,gardening,テーブルに植物の苗が置いてある屋内,白い襟シャツの男性,テーブルで作業している,True,テーブル で 作業 して いる
4483,a033,0316Y,gardening,屋外,男性,畑で立ち上がって機械に触った,True,畑 で 立ち 上がって 機械 に 触った
4484,a033,0777X,gardening,屋外,髪を結んでいる白髪のキャップをかぶった男性,畑で作業をしている,True,畑 で 作業 を して いる
4485,a033,0890X,gardening,屋外,髪を結んでいる男性,畑の横に膝をついている,True,畑 の 横 に 膝 を ついて いる
4486,a033,0280Y,gardening,屋外,人,苗床の上で白く平らな棒状の物を持っている,True,苗床 の 上 で 白く 平らな 棒状 の 物 を 持って いる
4487,a033,0509Y,gardening,屋内,白い服を着た女性,ホースをまとめた,True,ホース を まとめた
4488,a033,0700X,gardening,屋外,男性,剪定する器具を持っている,True,剪定 する 器具 を 持って いる
4489,a033,0884X,gardening,屋外,赤いポロシャツの男性,植物を持ちながら話している,True,植物 を 持ち ながら 話して いる
4490,a033,0031Y,gardening,地面が土の屋外,紺色のズボンを履いた男性,棒で掘っている,True,棒 で 掘って いる
4491,a033,0480Y,gardening,屋外,ティーシャツの男性,スコップをさしている,True,スコップ を さして いる
4492,a033,0003Y,gardening,1本の木が生えた住宅街の緑地,青いコートを着た男性,緑色の乗用草刈機に乗ってぐるぐると回っている,True,緑色 の 乗用 草刈 機 に 乗って ぐるぐる と 回って いる
4493,a033,0496Y,gardening,屋外,女性,機械で土地を耕している,True,機械 で 土地 を 耕して いる
4494,a033,0743X,gardening,屋外,4人の男性,木を揺すっている,True,木 を 揺すって いる
4495,a033,0448Y,gardening,屋外,青いワイシャツの男性,電話をしながら畑に水を撒いている,True,電話 を し ながら 畑 に 水 を 撒いて いる
4496,a033,0870X,gardening,屋外,濃紺のフードパーカとジーンズの女性,植物に袋をかけている,True,植物 に 袋 を かけて いる
4497,a033,0254Y,gardening,砂利の敷いてある庭,白髪の人,茶色いズボンを履いている人と庭仕事をしている,True,茶色い ズボン を 履いて いる 人 と 庭 仕事 を して いる
4498,a033,0771X,gardening,花壇のある屋外,青い服を着た女性,植物を抜いている,True,植物 を 抜いて いる
4499,a033,0461Y,gardening,屋外,黄色のヘルメットをした男性,木の上を見ている,True,木 の 上 を 見て いる
4500,a033,0893X,gardening,畑,青い服を着た男性,壺を埋めている,True,壺 を 埋めて いる
4501,a033,0276Y,gardening,草の生えた庭,グレーのズボンを履いた男性,農耕機を使っている,True,農耕 機 を 使って いる
4502,a033,0075Y,gardening,屋外,女性,花壇をさしている,True,花壇 を さして いる
4503,a033,0423Y,gardening,黄色い壁の部屋,緑の服を着た男性,鞄の中を探っている,True,鞄 の 中 を 探って いる
4504,a033,0913X,gardening,花壇のある屋外,紺のシャツを着た男性,ブロックの上に細長い装置を置いている,True,ブロック の 上 に 細長い 装置 を 置いて いる
4505,a033,0036Y,gardening,木が生えている屋外,青い服を着た男性,何かを持って喋っている,True,何 か を 持って 喋って いる
4506,a033,0433Y,gardening,屋外,青いティーシャツを着た人,草をブランターに植えている,True,草 を ブランター に 植えて いる
4507,a033,0058Y,gardening,屋外,青い服を着た男性,鉢植えの土を触っている,True,鉢植え の 土 を 触って いる
4508,a033,0324Y,gardening,屋外,人,苗を植え替えている,True,苗 を 植え 替えて いる
4509,a033,0872X,gardening,草が生えている屋外,人,木に何かをかけている,True,木 に 何 か を かけて いる
4510,a033,0463Y,gardening,屋外,緑のティーシャツを着た男性,袋を立てようとしている,True,袋 を 立てよう と して いる
4511,a033,0050Y,gardening,木が生えている屋外,縞模様の半袖を着た男性,機械を地面に使用している,True,機械 を 地面 に 使用 して いる
4512,a033,0385Y,gardening,屋外,ジーンズをはいた男性,スコップを刺している,True,スコップ を 刺して いる
4513,a033,0391Y,gardening,黄色い花が植えられている屋外,ジーンズをはいて手袋をした人,黄色いバケツから鉢へ土を移し替えている,True,黄色い バケツ から 鉢 へ 土 を 移し 替えて いる
4514,a033,0878X,gardening,屋外,青いジャンバーを着た男性,正面を見て説明している,True,正面 を 見て 説明 して いる
4515,a033,0772X,gardening,木でできた花壇のある芝生の屋外,男性と女性,花壇に布をかけている,True,花壇 に 布 を かけて いる
4516,a033,0259Y,gardening,屋外,オレンジのティーシャツを着た男性,土を掘りながら話している,True,土 を 掘り ながら 話して いる
4517,a033,0820X,gardening,屋外,デニムを履いた女性,籠を持って歩いてきた,True,籠 を 持って 歩いて きた
4518,a033,0475Y,gardening,屋外,長髪で青いティーシャツを着た女性,説明している,True,説明 して いる
4519,a033,0829X,gardening,花壇のある屋外,ボーダーの服を着て、髪の長い女性,花壇の中の土を手で平らにしている,True,花壇 の 中 の 土 を 手 で 平らに して いる
4520,a033,0898X,gardening,屋外,眼鏡の男性,水を植木鉢の中に入れている,True,水 を 植木鉢 の 中 に 入れて いる
4521,a033,0273Y,gardening,ビニールハウスの中,帽子をかぶって眼鏡をかけた女性,葉を触りながら話している,True,葉 を 触り ながら 話して いる
4522,a033,0013Y,gardening,花壇がある屋外,黄色いティーシャツを着た男性,花壇に土をやっている,True,花壇 に 土 を やって いる
4523,a033,0715X,gardening,竹の柵がある屋外,帽子をかぶった男性,椅子の上に置いた盥の中の植木鉢を世話している,True,椅子 の 上 に 置いた 盥 の 中 の 植木鉢 を 世話 して いる
4524,a033,0741X,gardening,屋内,頭にタオルを巻いた人,苔をを植えている,True,苔 を を 植えて いる
4525,a033,0342Y,gardening,植物が植えられた屋外,紺色のポロシャツを着て帽子をかぶった男性,袋を取り上げて手に持っている,True,袋 を 取り 上げて 手 に 持って いる
4526,a033,0720X,gardening,車がある屋外,黒い服を着た女性,植物を持って歩いている,True,植物 を 持って 歩いて いる
4527,a033,0824X,gardening,屋外,デニムを履いた女性,柵の中に土を入れている,True,柵 の 中 に 土 を 入れて いる
4528,a033,0893X,gardening,屋外,青い服の男性,鉢を土に埋めている,True,鉢 を 土 に 埋めて いる
4529,a033,0334Y,gardening,木が生えている屋外,人,包丁で木を切っている,True,包丁 で 木 を 切って いる
4530,a033,0772X,gardening,屋外,2人の人,畑にシートをかぶせた,True,畑 に シート を かぶせた
4531,a033,0868X,gardening,屋外,ダウンジャケットを着た女性,土の上でしゃがんでいる,True,土 の 上 で しゃがんで いる
4532,a033,0418Y,gardening,屋外,緑のティーシャツを着た男性,土を入れ替えた,True,土 を 入れ替えた
4533,a033,0731X,gardening,屋外,白いシャツの女性,植木をつかみながら話している,True,植木 を つかみ ながら 話して いる
4534,a033,0879X,gardening,木が生えている屋外,赤い服を着た男性,苗を持って喋っている,True,苗 を 持って 喋って いる
4535,a033,0880X,gardening,屋外,赤いシャツを着た男性,藁に苗を植えている,True,藁 に 苗 を 植えて いる
4536,a033,0013Y,gardening,屋外,短パンの男性,庭に物を持って行った,True,庭 に 物 を 持って 行った
4537,a033,0472Y,gardening,屋外,人,イチゴを掴んだ,True,イチゴ を 掴んだ
4538,a033,0858X,gardening,草が生えている屋外,黒い服を着た男性,鉢植えを持って立っている,True,鉢植え を 持って 立って いる
4539,a033,0160Y,gardening,屋外,人,藁を運んだ,True,藁 を 運んだ
4540,a033,0347Y,gardening,雑草の生い茂る屋外,長靴を履いてボーダー柄の服を着た男性,草刈り機で雑草を刈っている,True,草刈り 機 で 雑草 を 刈って いる
4541,a033,0414Y,gardening,屋外,赤い服を着た人,土を入れている,True,土 を 入れて いる
4542,a033,0502Y,gardening,外,赤色の服を着ている女性,額の汗を拭っている,True,額 の 汗 を 拭って いる
4543,a033,0711X,gardening,屋外,青いシャツを着た男性,植物の鉢を持ち上げている,True,植物 の 鉢 を 持ち 上げて いる
4544,a033,0850X,gardening,家庭菜園がある庭,ボーダー柄の服を着た女性,苗を手に取っている,True,苗 を 手 に 取って いる
4545,a033,0872X,gardening,屋外,人,木の枝に物をつるした,True,木 の 枝 に 物 を つるした
4546,a033,0682X,gardening,木の生えている屋外,水色のシャツを着た男性,木の枝を持って話している,True,木 の 枝 を 持って 話して いる
4547,a033,0073Y,gardening,庭,人,棒を使って大きな石を動かそうとしている,True,棒 を 使って 大きな 石 を 動かそう と して いる
4548,a033,0740X,gardening,庭園,頭にタオルを巻いて黒い服を着た男性,池の中の石を取り出している,True,池 の 中 の 石 を 取り出して いる
4549,a033,0888X,gardening,花壇のある屋外,赤い服を着た女性,笑いながら話している,True,笑い ながら 話して いる
4550,a033,0790X,gardening,落ち葉のある屋外,白い服を着た女性,物をこねている,True,物 を こねて いる
4551,a033,0910X,gardening,屋外,家族,園芸用ハウスを作っている,True,園芸 用 ハウス を 作って いる
4552,a033,0417Y,gardening,屋内,赤い服の女性,農作物を取っている,True,農作物 を 取って いる
4553,a033,0082Y,gardening,屋外,男女,雑草をとっている,True,雑草 を とって いる
4554,a033,0836X,gardening,屋外,人,植物のポットを持っている,True,植物 の ポット を 持って いる
4555,a033,0414Y,gardening,農場,赤い服を着た人,土をすくっている,True,土 を すくって いる
4556,a033,0288Y,gardening,屋外,男性,土を持ちながら話している,True,土 を 持ち ながら 話して いる
4557,a033,0758X,gardening,草が生えている屋外,ボーダー柄の服を着た男性,何かを指差している,True,何 か を 指差して いる
4558,a033,0867X,gardening,屋外,黒い服を着た男性,葉っぱをばらまいている,True,葉っぱ を ばらまいて いる
4559,a033,0005Y,gardening,屋外,黒いズボンを履いた男性,棒で岩を動かしている,True,棒 で 岩 を 動かして いる
4560,a033,0858X,gardening,菜園室,黒い服を着た外国人の男性,植木鉢を抱えている,True,植木鉢 を 抱えて いる
4561,a033,0686X,gardening,灰色の地面の屋内,灰色の服を着た男性,ボールの中身をこねている,True,ボール の 中身 を こねて いる
4562,a033,0457Y,gardening,木が生えた屋外,ヘルメットをかぶった男性,紐を引っ張っている,True,紐 を 引っ張って いる
4563,a033,0124Y,gardening,白い塀が設置されている畑,白い半袖ティーシャツを着てサングラスをかけた男性,しゃがんで土を触っている,True,しゃがんで 土 を 触って いる
4564,a033,0211Y,gardening,緑が生えた屋外の庭,黒い帽子をかぶった男性,鍬を手に持ち歩いている,True,鍬 を 手 に 持ち歩いて いる
4565,a033,0244Y,gardening,屋外,緑のティーシャツをきただんせい,柵を立てている,True,柵 を 立てて いる
4566,a033,0097Y,gardening,屋外,白いキャップをかぶった男性,タオルを取っている,True,タオル を 取って いる
4567,a033,0102Y,gardening,木が生えている屋外,黒い服を着た男性,何かを持ち上げている,True,何 か を 持ち 上げて いる
4568,a033,0233Y,gardening,屋外,沢山の人,農作業している,True,農 作業 して いる
